date,keyword,title,contents,comments,site,url,author_nickname,comment_nicknames
2022.07.29. 13:23,에어컨+%2B홈캉스 ,뭘 입어도 덥군요ㅠㅠ,그냥 집에서 에어컨틀고홈캉스하기 좋은 날입니다..뭐 잠깐 일보러 나가는 것도너무 지치네요...빨리 겨울이 왔으면 좋겠어요,['요즘엔 정말 ... 안 입어도 더울 걸요..'],네이버포탈,https://cafe.naver.com/winterchoi/130620?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6IndpbnRlcmNob2kiLCJhcnRpY2xlSWQiOjEzMDYyMCwiaXNzdWVkQXQiOjE3NjYxNjAwMDkzODB9.pOECRhvQhG6H0VQEZDAMxo6VkS0sNy18gL67t3KSJUs,므일리,주말줘
2022.06.12. 13:53,에어컨+%2B홈캉스 ,[﻿OH!! 굿쇼핑!!] 6월13일까지 구매한정가!! 이제는 창문형 에어컨이 대세입니다!! 너무너무 HOT한 오늘입니다!!! ☎️032-330-1230,"안녕하세요^^언니들 날씨가 너무 더워요 ㅠ.ㅠ 요새는 홈캉스 호캉스 즐겨야 할것같아서요😥 오늘의 할인찬스 품목은❗❗💢 두 둥 💢 [파세코 /창.문.형.에.어.컨]☆★☆★☆★☆★☆★☆★☆★☆★☆★☆ ★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★ 여름내내 미리미리 시원하게❗❗작년 없어서 못 팔았던 그 에어컨드.디.어. 전국물류 입고 완료❗❗ 이 가격 6월 13일 구매고객 한정가❗❗★☆★☆★☆★☆★☆★☆★☆\499,000★☆★☆ 셀프설치가 부담스럽다고 하신다면설치 서비스 비용 \44,000추가시전문 설치 기사님께서 설치도 해드립니다 📞문의전화 032-330-1230부평시장역1번출구로 오시면 바로 보입니다.매장에서 뵙겠습니다!!!","['물류상품 수량한정!! 고객님 파세고 창문형 에어컨이!!! 499,000원 놀라운 가격입니다!!!☎️032-330-1230']",네이버포탈,https://cafe.naver.com/baby8/2325535?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImJhYnk4IiwiYXJ0aWNsZUlkIjoyMzI1NTM1LCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.EosFEL3V0j2WW4KmsDi0eiKnxqwBaMgXocoxlAn3K9Q,롯데하이마트부평점,롯데하이마트부평점
2022.07.30. 13:41,에어컨+%2B홈캉스 ,필리핀 보홀 바다멍,에어컨 + 유툽으로 물멍중입니다ㅎ 집에서 홈캉스중^^*음료는 뭐로 할까나~~~~,"['망고 쥬스죠. 보홀 제가 사랑했던곳 인데 역시 잘 있군요', '망고 쥬스~~* 전 못가봤지만, 너무 좋아보여요', '발리카삭 가셔야쥬', 'ㅋㅋ 이게 뭘까요? 모르는 단어를  들으니 호기심폭팔ㅎ 설레임ㅋ', '와우~넘 부럽네요 저도 올 겨울에 갈려고 예약해두었는데 넘넘~ 기대되요!!!', '전 지금 집에서 유툽으로 보홀멍중이예요ㅋ 가신다니 넘넘 부럽습니다~~☆', '가신줄알았어요 ㅋ유투브로 감사중이시군요', '그니까요ㅎ 맘은 가고 싶고, 몸은무겁고요ㅎ 즐건주말되세요^^']",네이버포탈,https://cafe.naver.com/chengnamomlife/1856791?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNoZW5nbmFtb21saWZlIiwiYXJ0aWNsZUlkIjoxODU2NzkxLCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.7XgMLFmA1t3wTZI7HSPrsKpiCbqP2E3LqTZGcDUBkCQ,연세어학원,secomi2 | 연세어학원 | dior1399 | 연세어학원 | 가성비쇼핑여행맘 | 연세어학원 | 민트코코 | 연세어학원
2022.07.31. 17:56,에어컨+%2B홈캉스 ,토스트&아스파라거스품은 베이컨&과일카라페,"날도 덥고,날씨도 오늘같이 비가 내려 변덕스런 여름철,우리는 집에서 홈캉스 즐기고 있어요. 오늘 간단히 프렌치토스트와 아스파라거스를 사선으로 베이컨으로 돌돌 말아 에어프라이어에 180도에 10분 굽굽해주고~~ 구운 식빵위에 리코타치즈,딸기크림치즈 올리고 집에 있는 과일 골든키위,귤,방토 올려 카나페 만들어 먹어며 넷플렉스 영화보고 있어요.이것이 진정한 휴가인듯 합니다. 시스템에어컨 빵빵하게 틀고,맛있는것 해 먹고,좋아하는 영화보고~~힐링되는 주말 입니다.동탄맘님들,즐거운 주말.휴가보내세요♡","['베이컨염도땜에 따로 간하지 않아도 되구,아스파라거스에 감으면  비쥬얼도 넘 이쁘지요👍👍👍']",네이버포탈,https://cafe.naver.com/dongtanmom/5756255?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRvbmd0YW5tb20iLCJhcnRpY2xlSWQiOjU3NTYyNTUsImlzc3VlZEF0IjoxNzY2MTYwMDA5MzgwfQ.V7Entmo_JBKkAzWZuxUyIf7BUNWDSgVX7LdezVw06L4,장미향기,장미향기
2022.07.16. 16:36,에어컨+%2B홈캉스 ,바다쌤님~ 족욕기 감사합니다~^^,겨울에 다쳤던 발목이 아직도 아파서 족욕기 하나 구비할까~ 고민중에 드림글 보고 말씀드렸는데 잘 받아왔습니다~^^ 기포도 뽀글뽀글 잘 올라오고 물 온도도 따끈따끈~에어컨 틀고 발은 따숩게 마사지 하니 홈캉스 제대로 즐깁니다~^^ 좋은드림 덕분에 감사히 잘 쓸께용~^^,"['홈캉스\n굿~~!!', '더울텐데요 뜨거운 물로지대로 발 호강시킵니다', '']",네이버포탈,https://cafe.naver.com/city2006/583972?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNpdHkyMDA2IiwiYXJ0aWNsZUlkIjo1ODM5NzIsImlzc3VlZEF0IjoxNzY2MTYwMDA5MzgwfQ.ONYFV7cKA4GFfa25WkemqLynXUZsoUMwn9IxlNnw8jA,금금,부용화 | 윤가은 | 바다쌤
2022.03.14. 18:48,에어컨+%2B홈캉스 ,[미리구매 할인찬스_창문형에어컨] 이 🌧가 그치고 나면 살짝 🌬추웠다가 바로 🔥뜨거워질 예정🔥입니다.!!!,"안녕하세요^^언니들 날씨가 너무 좋은데 요새는 홈캉스 호캉스 즐겨야 할것같아서요😥미리구매 할인찬스!! 오늘의 미리구매 할인찬스 품목은❗❗💢 두 둥 💢 [쿠쿠 인스퓨어 /창.문.형.에.어.컨] ★☆★☆★☆★☆★☆★☆★☆★☆ ✅에너지효율 1등급👍✅자동켜짐(꺼짐)예약기능✅인.버.터.컴.프.레.셔✅실외기가 없어서 셀.프.설.치.가.능 ★☆★☆★☆★☆★☆★☆★☆★☆★☆★ 여름내내 미리미리 시원하게❗❗작년 없어서 못 팔았던 그 에어컨드.디.어. 전국물류 입고 완료❗❗\690,000 셀프설치가 부담스럽다고 하신다면설치 서비스 비용 \40,000추가시전문 설치 기사님께서 설치도 해드립니다 📞문의전화 032-330-1230부평시장역1번출구로 오시면 바로 보입니다.매장에서 뵙겠습니다!!!",[],네이버포탈,https://cafe.naver.com/baby8/2295690?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImJhYnk4IiwiYXJ0aWNsZUlkIjoyMjk1NjkwLCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.ebHkldDoB_RNYVSCD3lFNVo5LjRI-6xrTkie9aY9LPE,롯데하이마트부평점,댓글 닉네임 없음
2022.08.02. 15:36,에어컨+%2B홈캉스 ,지금은ᆢ워~ 워~~,시간은 되는데ᆢ 참~~어중간한 휴가라 지금은 어딜 가도 부쩍일것 같고아~~ 아쿠아룸에 가볼까 하다가 지금은 아닌것 같고ᆢ영화 아이랑 가볼까 하다가 이번주는사람 많지 않을까?어제 저녁부터 내머리 돌리는디 결론은 이번주는 위~~ 워~~ 하기로ᆢ그냥 집에서 버티기로 ㅎㅎ 미리 노실꺼란ᆢ예고도 없어고ᆢ에~라이ᆢ모리겠다 그냥 홈캉스 중입니다 남으편 눈치 안보기 작정하고ᆢ 냉털 창고털 이곳 저곳 꺼네서 먹기 이김에 돈도 아끼고 뱃속 투하 청소중입니다 야채칸에ᆢ 저번주에 고구마 넣어둔 정신 어데로ㅠㅠ 갔는지 청소아닌 청소를 했어요 고구마는 실온에ᆢㅠㅠ 왜 그래을까? 자학여기저기 야채 꺼네 시래기 비빔밤 점심 해먹고ᆢ다방커피 얼음동동 띠워가 한잔 후식 에어컨 빵빵 틀며 우리집이 최고여 위안하며ᆢㅎㅎ 저녁은 친정엄마집으로 오래 간만에ᆢ저녁밥 먹으려구요ᆢ장년에 코시국 풀림 놀러가야지 했어는데ᆢ내뜻 대로 잘 안되는기 세상 정상이죠 ㅎㅎ 후년 기약 해야긋네요^^아님 9월에ᆢ아쉬~ 움ᆢ코시국인듯 아닌듯ᆢ ㅠㅠ,"['사진 눈호강 했네요~', '밀양 아랑각옆 계단입니다 5월에 친정엄마 모시고 초딩때 살앗던곳에 드라이브 갔다가 찍어 봐어요^^', '이래저래 힘든 요즘입니다ㅠㅠ', '그러쵸 요즘 다~ 힘들죠ᆢ 토~닥! 토닥~그래도 힘을 내어 보와요^^ 이 또한 지나 갑니다', '요즘은 집콕이 최고인듯!\n얼마전 냉동고 고장으로 \n급 냉장고 파먹기 시작했는데\n엄청 나오더라구요\n언제 샀는지 모를 고기들 \n조금씩 먹고 잊은 똑같은\n만두들까지 본의 아니게 비우고\n청소까지 돈도 절약하고 냉동음식 파티도 몇일했네요\n정말 냉동실은 블랙홀같아요^^', '비밀 창고에요ㅍㅎㅎ 냉동실제장년 16년된 냉장고 사망으로ᆢ진짜 반성 많이 했어요 ㅎㅎ방학 1달전 부터 냉동실 채워 넣코야채 사다 놓코ᆢㅎㅎ 버티기중입니다남편왈 장안봐? 냉장고 털이 끝내고 사러 갈껀디 추석장 봐야잔아 1달 남앗어 ㅎㅎ큰돈 나가야해 그니까 겸사 청소중ᆢ집이 최고지요 저는 집순이입니다늦동이 놀러가자니까  그라지요ㅎㅎ', '저도 집순이입니다\n울 둘째도 물놀이 가자고 난리인데 고민중입니다!ㅋ^^', '지금 연짝 3일 동안 디장인 공원에 출근하고 있어요', '우~앗 대단하셔요😮습하고 더브면 숨을 못쉬겠어 집밖은 위험 해요 ㅎㅎ 컨은 하루 6시간정도  돌리지만요 점심때 2시간 저녁하며 잠자기전 4시간 정도 잠깐 나갈일있어서방금 나갔다 왔는데ᆢ머리가 띵~토하뻔~~ㅠㅠ 엄만 강하십니다 ^^']",네이버포탈,https://cafe.naver.com/chobomamy/2233297?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNob2JvbWFteSIsImFydGljbGVJZCI6MjIzMzI5NywiaXNzdWVkQXQiOjE3NjYxNjAwMDkzODB9.zSdshXX-iX1tz-IbU-2AieTCB2utnFahWoVmvTovTEY,은비,쩔리쩰리 | 은비 | 진이진이맘2 | 은비 | 진이사랑 | 은비 | 진이사랑 | 미래은율맘 | 은비
2022.07.30. 00:25,에어컨+%2B홈캉스 ,우리집수영장 더울땐 홈캉스,오늘날씨 미친듯이 덥네요가만히 있어도 땀이줄줄~아그들이랑 집앞셩장에서 신나게 물놀이우리집대장도 신이나서~시원한 에어컨틀어놓구 노래방까지잘노는 아들램ㅋㅋㅋ,"['우와~~ 홈캉스 멋지네요!! 호캉스보다 더 좋은것같아요~~', '그래도 호캉스가 좋쥬ㅋ', '집 노래방요? 와우~~~', '간만에 오픈했네요ㅋㅋ', '벽에 걸린 악기를 보니 보통분들이 아니시리라..예상해봅니다ㅋㅋ', '신랑이 참ㅡㅡ', '와우👍👍 \n저희집 어린이. 단독으로 이사가자고 노래하네요 ㅠㅠㅠ', '아이들이 더 좋아해요ㅋ 전 아파트가 좋습니다ㅋ', '와집이어디세요?ㅜㅜ로망이네요', '3단지 단독이예요ㅋㅋ', '홈캉스가 가능한집이라니!\n부럽사와요~^^ 노래방까지\n홈캉스의 정의는 에어컨켜고 눕눕 뒹굴인데 😭 졌습니다.', '방이 제일 시원해요 밖은 위험합니다~~', '진짜 부럽습니다 ^^']",네이버포탈,https://cafe.naver.com/cheongnalovemarket/48213?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNoZW9uZ25hbG92ZW1hcmtldCIsImFydGljbGVJZCI6NDgyMTMsImlzc3VlZEF0IjoxNzY2MTYwMDA5MzgwfQ.51G5dQJd9lLo-ANbxlylmxVaUOfWI8bZjzNks8T9zYs,오늘도행복해,맥스에너지 | 오늘도행복해 | 수채화 | 오늘도행복해 | 수채화 | 오늘도행복해 | 풀무원 로하스 | 오늘도행복해 | 룰루언니 | 오늘도행복해 | 럽카페운영장 | 오늘도행복해 | 망고초코
2022.07.19. 22:00,에어컨+%2B홈캉스 ,휴가는 물건너 갔네요,코로나도 늘어가고 신랑 회사에서 작년에도 그러더니 올해도 휴가때 바쁘다고 ㅠㅠㅠ물건너 갔어여 ㅠㅠ더운데 집에서 에어컨 시원하게 키고 아이랑 홈캉스 하려구요,"['진짜 홈캉스가 최고다 생각하고 맛난거 먹으며 지내봐요!ㅎㅎ', '네 그러려구요 ^^', '10만 예상한다던데ㅜㅜ 끝이없네요', '정말 너무 싫어요 ㅠㅠ', '에어컨 빵빵히 켜고집에서 맛있는거 시켜먹고영화나 보는게 치고죠 ~~ ', '홈캉스가 최고의 여름휴가라 생각합니다 저는 ㅎㅎ']",네이버포탈,https://cafe.naver.com/unicitymom2/62629?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6InVuaWNpdHltb20yIiwiYXJ0aWNsZUlkIjo2MjYyOSwiaXNzdWVkQXQiOjE3NjYxNjAwMDkzODB9.d-3aIKbTyFyXsMe3XmadsnYTsZC0ijjIUP87bVKcUzM,고구마m87m유니1차,곰이요m90m유니4차 | 고구마m87m유니1차 | 아킴m89m유니1차 | 고구마m87m유니1차 | 착한여자m76m유니2차 | 미쉘m81m유니4차
2022.08.04. 19:41,에어컨+%2B홈캉스 ,비온뒤 무더위 여전하네요,시원한 에어컨 바람아래 집에서 홈캉스중~^^목베게 해주니 편한가봐요 ㅎ.스르륵 잠이 든 모습 보니 겁나 사랑스러운 구찌군.더위야 빨리 지나가라~내일 또 비소식이 있어 조금 더 시원해지길...,[],네이버포탈,https://cafe.naver.com/dogpalza/17728163?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRvZ3BhbHphIiwiYXJ0aWNsZUlkIjoxNzcyODE2MywiaXNzdWVkQXQiOjE3NjYxNjAwMDkzODB9.zW0EE_jnEppsEkj7yKyz_R69joe1bHCNtbr3KNwF-yE,DukeeC,댓글 닉네임 없음
2022.07.31. 18:56,에어컨+%2B홈캉스 ,올해 휴가는 홈캉스!,"휴가가 2일까지인데.,,,,, 딱 2일까지 비가 오네요🥹이번휴가는 집에서 에어컨과 배민과 함께 합니다~~🤭","['집콕이 최고입니다 집나가면 고생ㅎ~그래도 나가고 싶어요', '에컨과 배민만 있다면~~~~~^^']",네이버포탈,https://cafe.naver.com/brownk3ado/17363?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImJyb3duazNhZG8iLCJhcnRpY2xlSWQiOjE3MzYzLCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.IuN-0amQF3K5VMZvwa1JqWO92cxGhXR6SYvav9rh94Q,희밍,꾹 | 초록초록이
2022.07.30. 23:39,에어컨+%2B홈캉스 ,폭염더위.. 녹아내릴거같아요,오늘 오랜만에 외출했는데 밖에 잠깐 걸어다녀도 진짜 녹아 내릴거 같더라구요 ㅜㅜ진짜 에어컨 빵빵한 집에 천국인거 같아요…!!집에만 있다가 진짜 밖에 날씨 1도 몰랐는데…안나가는게 가장 현명한 것 같아요~!! 아기 때문에 에어컨 24시간 풀가동이라 아기 덕분에 집이 홈캉스네요!! 모두 더위 조심하세요!!,[],네이버포탈,https://cafe.naver.com/mygodsend/422632?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6Im15Z29kc2VuZCIsImFydGljbGVJZCI6NDIyNjMyLCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.AyMzjbpSJ4A_zMF-16q6DmD4VlJe0qrnsGY3k4wiTyY,산타,댓글 닉네임 없음
2022.07.03. 17:34,에어컨+%2B홈캉스 ,더운날엔 홈캉스죠,저는 더위를 잘 타서 오늘 같이 더운 날은 집에서 에어컨 바람 쐬면서 게임하는게 너무 좋은 것 같아요!밖에 나가지 않을 때면 집에서 시계를 종종 차고 있어요,"['헛!카키필드~저도 오늘 두번째경매 도전합니다.부디 좋은값에낙찰되면 좋겠네요.지금 퇴근해서 집에서 에어컨쬐는대 천국이 별거있나요.집이 최고~', '좋은 결과 있으시길 바래요!!', '10시쯤 결과나오니 알려드릴께요~^___^;;', '날씨가 정말 덥죠ㅠ저도 이렇게 더울땐 에어컨 풀가동 시키고뒹굴뒹굴이 젤 현명한 것 같아용그 와중에 메카니컬 너무 이쁩니당', '그쵸 매카니컬 매력 너무 예뻐요', '깔끔 터프 그리고 헤리티지!!!!! 중요한건 에어컨!!!!!저도 에어컨 끌어안고 뒹굴중이네요 ㅎㅎ', '훌륭한 선택이시네요!! 즐거운 주말 되세요', '밖은 위험해요~~~😅😅', '맞아요ㅠㅜ 이불 밖은 위험해~', '저도 오늘 위험해서 홈캉스 했어요ㅎㅎ', '그쵸 오늘 너무 덥더라구요', '잘보고갑니다 70년대해밀턴 시계 지원샷이요', '우와... 멋있어요', '메카니컬 너무 이쁘네요… 곧 들여야겠습니다', '시계 경매는 어디서하는건가욤??']",네이버포탈,https://cafe.naver.com/destisv/30037?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRlc3Rpc3YiLCJhcnRpY2xlSWQiOjMwMDM3LCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.tvNu1DN-bONQayVlGldi6TvxUh3c0kbwXLcRhhvJxfI,하이꿍,Sw캡틴 | 하이꿍 | Sw캡틴 | 장구박 | 하이꿍 | 양갱이말랭이 | 하이꿍 | 파네리스티황 | 하이꿍 | lt333777 | 하이꿍 | KIM | 하이꿍 | Tkdgur5 | 뚜하니
2022.07.25. 08:21,에어컨+%2B홈캉스 ,월요일 출석합니다,폭염이라더니 아침부터 날이 쨍하네요.벌써 7월도 마지막 주가 시작되고방학도 눈깜짝할 사이에 지나갈거같고(둘째는 시작도 안했지만요~🤣🤣🤣)요즘은 시간이 어찌나 빨리 지나가는거 같은지이러다 진짜 빨리 한살 더 먹겠어요.😱 에어컨 빵빵하게 틀어놓고 홈캉스를 즐겨볼랍니다ㅋㅋㅋ전기세는 다음 달의 내가 걱정하고 해결하겠죠 뭐 ㅋㅋㅋ오늘도 화이팅입니다~~~!!!!,"['홈캉스가 최고죠 맛난거드심서', '그죠 맛난거먹으면서 즐겨봅시다~~~~ㅋㅋ', '눈만뜨면 아침 ㅋㅋ오늘도 홧팅하세요~~!!', '눈깜짝할사이 오후가 됐어요~ㅜㅜ', '그쵸 ㅋㅋ제 소중한 반차가 끝나갑니다', '이햐♡♡ 유명한 홈캉스 오픈했군요\n예약 가능한가용', '고객님~~ 1번으로 예약되셨어요~~~ㅎㅎ', '엄허-♡\n예약일이 언제였죠', '곧 다가옵니다 ~~ ㅋㅋㅋ']",네이버포탈,https://cafe.naver.com/dasandongmom/13581?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRhc2FuZG9uZ21vbSIsImFydGljbGVJZCI6MTM1ODEsImlzc3VlZEF0IjoxNzY2MTYwMDA5MzgwfQ.Jvas84cNndCvuSEtdnzjTDVJuVJZSNr7absZ41Iq_Ok,진진,행복하자 | 진진 | 투윤맘 | 진진 | 투윤맘 | 추우니까겨울 | 진진 | 추우니까겨울 | 진진
2022.08.07. 21:39,에어컨+%2B홈캉스 ,무더운 여름 지내는 법,"0초 0초 광고 후 계속됩니다. 다음 동영상 subject author 취소 재생 1 재생 (space/k) 재생 00:12 0:00:00 재생 (space/k) 재생 음소거 (m) 음소거 00:00 / 00:12 실시간 설정 전체 화면 (f) 해상도 HD 1080p 자막 사용 안함 재생 속도 1.0x (기본) 해상도 1080p HD 720p HD 480p 270p 자막 자막 추가 설정 사용 안함 옵션 글자 크기 배경색 재생 속도 0.5x 1.0x (기본) 1.5x 2.0x 죄송합니다. 문제가 발생했습니다. 다시 시도해 주세요. 도움말 음소거 상태입니다. 도움말 라이선스 디버그 정보 다운로드 고화질 재생이 가능한 영상입니다. 설정에서 해상도를 변경해보세요. 더 알아보기 00:00 무더운 여름 지내는 법 저는 집에서 에어컨은 없지만...선풍기 틀어놓고,아이스크림 먹으면서홈캉스 합니다.알뜰하게..여름을 즐겨요.부채질도 하면서...😊여러분은 어떻게 지내세요?건강관리 잘 하시고, 행복하세요.티끌모아태산으로 앱테크 즐기는것도 행복하답니다.😊","['집에서 에어컨+선풍기+손풍기 틀어놓고 음악듣다가 OTT보다가 어떤날은 시원하게 맥주랑 안주랑 어떤날은 와인이랑 안주랑 먹음서 지낼때도 있고 가끔 아이스크림이랑 냉음료 먹을때도 있구요 놀러 못가는 만큼 집에서라도 최대한 누리려고 해요', '그렇군요. 홈캉스도 즐길만\n해요. 알뜰하게 여름을\n보내는 방법이지요.😊']",네이버포탈,https://cafe.naver.com/deokgumembership/28913?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImRlb2tndW1lbWJlcnNoaXAiLCJhcnRpY2xlSWQiOjI4OTEzLCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.h4jn_t_zWDIM0tTmauJD0CapXoXbyOXmMP4Jl4n8GjE,럭키우먼07,윤주 | 럭키우먼07
2022.08.06. 13:11,에어컨+%2B홈캉스 ,역시 홈캉스가 최곤데...,더운날 물놀이장말곤 야외로 진짜 안돌아다니는편인데 하필 오늘같이 찜통같은날 왔더니.축제고머고 쪄죽것네요ㅜ하~좀이따 물총놀이있다니 그거나 한판하고 집에가야겠어요천막아래 먹거리도 엄청 많이 깔렸는데 더워서 앉아먹을 엄두가 안나요ㅜ여기 화장실이 에어컨 빵빵하게 젤 시원하고ㅋ지금은 이글루 꾸며놓은데 들어와 열식히는중이에요..ㅎㅎ,"['날씨가 좋아야하는데ㅠㅠ 꿉꿉함과 쪄죽는 날씨는 어쩔 수 없는 것 같아요', 'ㅋㅋㅋㅋ글만읽어도 지치심이 너무 느껴져요 ㅋㅋㅋㅋ', '홈캉스중인데 집순이는 햄복합니당ㅋㅋ', '좋아보여용^^']",네이버포탈,https://cafe.naver.com/woojamae/8999?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6Indvb2phbWFlIiwiYXJ0aWNsZUlkIjo4OTk5LCJpc3N1ZWRBdCI6MTc2NjE2MDAwOTM4MH0.9j3eoJbys4c8t0qVhm3-0yD9y1DkCXsT8LUyEspxrG4,준이04,루나 | 꼬오옥 | 갱갱이 | 여행바리바리싸가기
